Week;Year;GID;Name;Pos;Team;h/a;Oppt;FD points;FD salary
6;2016;7009;Dallas Defense;Def;dal;a;gnb;10;4300
6;2016;7015;Kansas City Defense;Def;kan;a;oak;10;4600
6;2016;7031;Washington Defense;Def;was;h;phi;9;4400
6;2016;7028;Seattle Defense;Def;sea;h;atl;8;4800
6;2016;7010;Denver Defense;Def;den;a;sdg;7;5000
6;2016;7006;Chicago Defense;Def;chi;h;jac;7;4300
6;2016;7016;Miami Defense;Def;mia;h;pit;7;4000
6;2016;7003;Baltimore Defense;Def;bal;a;nyg;7;4500
6;2016;7004;Buffalo Defense;Def;buf;h;sfo;6;4800
6;2016;7030;Tennessee Defense;Def;ten;h;cle;6;4700
6;2016;7032;Houston Defense;Def;hou;h;ind;5;4400
6;2016;7012;Green Bay Defense;Def;gnb;h;dal;5;4500
6;2016;7018;New England Defense;Def;nwe;h;cin;5;4700
6;2016;7008;Cleveland Defense;Def;cle;a;ten;3;4100
6;2016;7027;San Francisco Defense;Def;sfo;a;buf;3;4200
6;2016;7002;Atlanta Defense;Def;atl;a;sea;3;4200
6;2016;7013;Indianapolis Defense;Def;ind;a;hou;3;4400
6;2016;7019;New Orleans Defense;Def;nor;h;car;2;4000
6;2016;7007;Cincinnati Defense;Def;cin;a;nwe;2;4300
6;2016;7014;Jacksonville Defense;Def;jac;a;chi;2;4200
6;2016;7011;Detroit Defense;Def;det;h;lar;2;4500
6;2016;7020;New York G Defense;Def;nyg;h;bal;2;4300
6;2016;7022;Oakland Defense;Def;oak;h;kan;1;4500
6;2016;7024;Pittsburgh Defense;Def;pit;a;mia;1;4800
6;2016;7025;Los Angeles Defense;Def;lar;a;det;0;4600
6;2016;7021;New York J Defense;Def;nyj;a;ari;-1;4000
6;2016;7005;Carolina Defense;Def;car;a;nor;-1;4700
