"","TeamID","Name","Team.x","Opp","Score","Sacks","Sack.Yds","QB.Hits","Tackles","Assists","Fumbles.Forced","Fumbles.Recovered","Team.y","Rk.x","G.x","Pts.G.x","TotPts.x","Att.x","Att.G.x","Yds.x","Avg.x","Yds.G.x","TD.x","Lng.x","X1st.x","X1st..x","X20..x","X40..x","FUM.x","Rk.y","G.y","Pts.G.y","TotPts.y","Comp","Att.y","Pct","Att.G.y","Yds.y","Avg.y","Yds.G.y","TD.y","Int","X1st.y","X1st..y","Lng.y","X20..y","X40..y","Sck","Rate","k","G","Pts.G","TotPts","Scrm.Plys","Yds.G","Yds.P","X1st.G","X3rd.Md","X3rd.Att","X3rd.Pct","X4th.Md","X4th.Att","X4th.Pct","Pen","Pen.Yds","ToP.G","FUM.y","Lost","Year","Rk"
"302",17,"Maurice Alexander","la","@ TB","W  37-32",0,0,0,3,0,0,0,"Los Angeles Rams",19,2,15.5,31,66,33,"217",3.3,108.5,3,"18",15,22.7,0,0,0,9,2,15.5,31,44,70,62.9,35,"409",6.1,204.5,1,0,20,28.6,"53",3,1,2,84.5,NA,2,"15.5",31,"138",313,4.5,22.5,12,30,40,1,2,50,12,"124","31:06",5,2,NA,10
"303",17,"Mark Barron","la","@ TB","W  37-32",0,0,1,6,3,0,0,"St. Louis Rams",20,16,20.6,330,453,28.3,"1,820",4,113.8,7,"47",98,21.6,15,1,9,23,16,20.6,330,399,597,66.8,37.3,"4,065",7.2,254.1,21,13,192,32.2,"87T",51,8,41,90.4,23,16,"20,6",330,"1,091",367.8,5.4,20,78,225,35,4,15,27,109,"992","33:12",28,13,2016,NA
"304",17,"Mark Barron","la","@ TB","W  37-32",0,0,1,6,3,0,0,"Los Angeles Rams",19,2,15.5,31,66,33,"217",3.3,108.5,3,"18",15,22.7,0,0,0,9,2,15.5,31,44,70,62.9,35,"409",6.1,204.5,1,0,20,28.6,"53",3,1,2,84.5,NA,2,"15.5",31,"138",313,4.5,22.5,12,30,40,1,2,50,12,"124","31:06",5,2,NA,10
"305",18,"Ndamukong Suh","mia","@ SEA","L  10-12",1,13,3,2,2,0,0,"Miami Dolphins",28,16,24.3,389,502,31.4,"2,019",4,126.2,13,"53",112,22.3,12,3,3,21,16,24.3,389,350,542,64.6,33.9,"4,000",7.8,250,31,13,203,37.5,"84T",53,13,31,97.4,25,16,"24,3",389,"1,075",376.2,5.6,21.9,96,221,43,4,12,33,121,"1,005","32:38",12,3,2016,NA
"306",18,"Ndamukong Suh","mia","@ SEA","L  10-12",1,13,3,2,2,0,0,"Miami Dolphins",31,2,21.5,43,70,35,"273",3.9,136.5,1,"26",15,21.4,1,0,2,17,2,21.5,43,51,79,64.6,39.5,"544",7.4,272,4,1,31,39.2,"37",6,0,5,98.3,NA,2,"21.5",43,"154",408.5,5.3,25,12,30,40,2,3,67,15,"134","35:39",4,2,NA,27
"307",18,"Mario Williams","mia","@ SEA","L  10-12",1,5,1,1,1,0,0,"Miami Dolphins",28,16,24.3,389,502,31.4,"2,019",4,126.2,13,"53",112,22.3,12,3,3,21,16,24.3,389,350,542,64.6,33.9,"4,000",7.8,250,31,13,203,37.5,"84T",53,13,31,97.4,25,16,"24,3",389,"1,075",376.2,5.6,21.9,96,221,43,4,12,33,121,"1,005","32:38",12,3,2016,NA
"308",18,"Mario Williams","mia","@ SEA","L  10-12",1,5,1,1,1,0,0,"Miami Dolphins",31,2,21.5,43,70,35,"273",3.9,136.5,1,"26",15,21.4,1,0,2,17,2,21.5,43,51,79,64.6,39.5,"544",7.4,272,4,1,31,39.2,"37",6,0,5,98.3,NA,2,"21.5",43,"154",408.5,5.3,25,12,30,40,2,3,67,15,"134","35:39",4,2,NA,27
"309",18,"Jason Jones","mia","@ SEA","L  10-12",0.5,0,2,0,2,0,0,"Miami Dolphins",28,16,24.3,389,502,31.4,"2,019",4,126.2,13,"53",112,22.3,12,3,3,21,16,24.3,389,350,542,64.6,33.9,"4,000",7.8,250,31,13,203,37.5,"84T",53,13,31,97.4,25,16,"24,3",389,"1,075",376.2,5.6,21.9,96,221,43,4,12,33,121,"1,005","32:38",12,3,2016,NA
"310",18,"Jason Jones","mia","@ SEA","L  10-12",0.5,0,2,0,2,0,0,"Miami Dolphins",31,2,21.5,43,70,35,"273",3.9,136.5,1,"26",15,21.4,1,0,2,17,2,21.5,43,51,79,64.6,39.5,"544",7.4,272,4,1,31,39.2,"37",6,0,5,98.3,NA,2,"21.5",43,"154",408.5,5.3,25,12,30,40,2,3,67,15,"134","35:39",4,2,NA,27
"311",18,"Jordan Phillips","mia","@ SEA","L  10-12",0.5,0,1,0,4,0,0,"Miami Dolphins",28,16,24.3,389,502,31.4,"2,019",4,126.2,13,"53",112,22.3,12,3,3,21,16,24.3,389,350,542,64.6,33.9,"4,000",7.8,250,31,13,203,37.5,"84T",53,13,31,97.4,25,16,"24,3",389,"1,075",376.2,5.6,21.9,96,221,43,4,12,33,121,"1,005","32:38",12,3,2016,NA
"312",18,"Jordan Phillips","mia","@ SEA","L  10-12",0.5,0,1,0,4,0,0,"Miami Dolphins",31,2,21.5,43,70,35,"273",3.9,136.5,1,"26",15,21.4,1,0,2,17,2,21.5,43,51,79,64.6,39.5,"544",7.4,272,4,1,31,39.2,"37",6,0,5,98.3,NA,2,"21.5",43,"154",408.5,5.3,25,12,30,40,2,3,67,15,"134","35:39",4,2,NA,27
"313",18,"Isa Abdul-Quddus","mia","@ SEA","L  10-12",0,0,0,3,5,0,0,"Miami Dolphins",28,16,24.3,389,502,31.4,"2,019",4,126.2,13,"53",112,22.3,12,3,3,21,16,24.3,389,350,542,64.6,33.9,"4,000",7.8,250,31,13,203,37.5,"84T",53,13,31,97.4,25,16,"24,3",389,"1,075",376.2,5.6,21.9,96,221,43,4,12,33,121,"1,005","32:38",12,3,2016,NA
"314",18,"Isa Abdul-Quddus","mia","@ SEA","L  10-12",0,0,0,3,5,0,0,"Miami Dolphins",31,2,21.5,43,70,35,"273",3.9,136.5,1,"26",15,21.4,1,0,2,17,2,21.5,43,51,79,64.6,39.5,"544",7.4,272,4,1,31,39.2,"37",6,0,5,98.3,NA,2,"21.5",43,"154",408.5,5.3,25,12,30,40,2,3,67,15,"134","35:39",4,2,NA,27
"315",18,"Kiko Alonso","mia","@ SEA","L  10-12",0,0,1,3,8,0,1,"Miami Dolphins",28,16,24.3,389,502,31.4,"2,019",4,126.2,13,"53",112,22.3,12,3,3,21,16,24.3,389,350,542,64.6,33.9,"4,000",7.8,250,31,13,203,37.5,"84T",53,13,31,97.4,25,16,"24,3",389,"1,075",376.2,5.6,21.9,96,221,43,4,12,33,121,"1,005","32:38",12,3,2016,NA
"316",18,"Kiko Alonso","mia","@ SEA","L  10-12",0,0,1,3,8,0,1,"Miami Dolphins",31,2,21.5,43,70,35,"273",3.9,136.5,1,"26",15,21.4,1,0,2,17,2,21.5,43,51,79,64.6,39.5,"544",7.4,272,4,1,31,39.2,"37",6,0,5,98.3,NA,2,"21.5",43,"154",408.5,5.3,25,12,30,40,2,3,67,15,"134","35:39",4,2,NA,27
"317",18,"Jason Jones","mia","@ NE","L  24-31",1,8,2,1,2,0,0,"Miami Dolphins",28,16,24.3,389,502,31.4,"2,019",4,126.2,13,"53",112,22.3,12,3,3,21,16,24.3,389,350,542,64.6,33.9,"4,000",7.8,250,31,13,203,37.5,"84T",53,13,31,97.4,25,16,"24,3",389,"1,075",376.2,5.6,21.9,96,221,43,4,12,33,121,"1,005","32:38",12,3,2016,NA
"318",18,"Jason Jones","mia","@ NE","L  24-31",1,8,2,1,2,0,0,"Miami Dolphins",31,2,21.5,43,70,35,"273",3.9,136.5,1,"26",15,21.4,1,0,2,17,2,21.5,43,51,79,64.6,39.5,"544",7.4,272,4,1,31,39.2,"37",6,0,5,98.3,NA,2,"21.5",43,"154",408.5,5.3,25,12,30,40,2,3,67,15,"134","35:39",4,2,NA,27
"319",18,"Michael Thomas","mia","@ NE","L  24-31",1,14,1,2,1,1,0,"Miami Dolphins",28,16,24.3,389,502,31.4,"2,019",4,126.2,13,"53",112,22.3,12,3,3,21,16,24.3,389,350,542,64.6,33.9,"4,000",7.8,250,31,13,203,37.5,"84T",53,13,31,97.4,25,16,"24,3",389,"1,075",376.2,5.6,21.9,96,221,43,4,12,33,121,"1,005","32:38",12,3,2016,NA
"320",18,"Michael Thomas","mia","@ NE","L  24-31",1,14,1,2,1,1,0,"Miami Dolphins",31,2,21.5,43,70,35,"273",3.9,136.5,1,"26",15,21.4,1,0,2,17,2,21.5,43,51,79,64.6,39.5,"544",7.4,272,4,1,31,39.2,"37",6,0,5,98.3,NA,2,"21.5",43,"154",408.5,5.3,25,12,30,40,2,3,67,15,"134","35:39",4,2,NA,27
"321",18,"Isa Abdul-Quddus","mia","@ NE","L  24-31",0,0,0,4,4,0,0,"Miami Dolphins",28,16,24.3,389,502,31.4,"2,019",4,126.2,13,"53",112,22.3,12,3,3,21,16,24.3,389,350,542,64.6,33.9,"4,000",7.8,250,31,13,203,37.5,"84T",53,13,31,97.4,25,16,"24,3",389,"1,075",376.2,5.6,21.9,96,221,43,4,12,33,121,"1,005","32:38",12,3,2016,NA
"322",18,"Isa Abdul-Quddus","mia","@ NE","L  24-31",0,0,0,4,4,0,0,"Miami Dolphins",31,2,21.5,43,70,35,"273",3.9,136.5,1,"26",15,21.4,1,0,2,17,2,21.5,43,51,79,64.6,39.5,"544",7.4,272,4,1,31,39.2,"37",6,0,5,98.3,NA,2,"21.5",43,"154",408.5,5.3,25,12,30,40,2,3,67,15,"134","35:39",4,2,NA,27
"323",18,"Jay Ajayi","mia","@ NE","L  24-31",0,0,0,0,0,0,0,"Miami Dolphins",28,16,24.3,389,502,31.4,"2,019",4,126.2,13,"53",112,22.3,12,3,3,21,16,24.3,389,350,542,64.6,33.9,"4,000",7.8,250,31,13,203,37.5,"84T",53,13,31,97.4,25,16,"24,3",389,"1,075",376.2,5.6,21.9,96,221,43,4,12,33,121,"1,005","32:38",12,3,2016,NA
"324",18,"Jay Ajayi","mia","@ NE","L  24-31",0,0,0,0,0,0,0,"Miami Dolphins",31,2,21.5,43,70,35,"273",3.9,136.5,1,"26",15,21.4,1,0,2,17,2,21.5,43,51,79,64.6,39.5,"544",7.4,272,4,1,31,39.2,"37",6,0,5,98.3,NA,2,"21.5",43,"154",408.5,5.3,25,12,30,40,2,3,67,15,"134","35:39",4,2,NA,27
"325",18,"Kiko Alonso","mia","@ NE","L  24-31",0,0,2,4,7,0,1,"Miami Dolphins",28,16,24.3,389,502,31.4,"2,019",4,126.2,13,"53",112,22.3,12,3,3,21,16,24.3,389,350,542,64.6,33.9,"4,000",7.8,250,31,13,203,37.5,"84T",53,13,31,97.4,25,16,"24,3",389,"1,075",376.2,5.6,21.9,96,221,43,4,12,33,121,"1,005","32:38",12,3,2016,NA
"326",18,"Kiko Alonso","mia","@ NE","L  24-31",0,0,2,4,7,0,1,"Miami Dolphins",31,2,21.5,43,70,35,"273",3.9,136.5,1,"26",15,21.4,1,0,2,17,2,21.5,43,51,79,64.6,39.5,"544",7.4,272,4,1,31,39.2,"37",6,0,5,98.3,NA,2,"21.5",43,"154",408.5,5.3,25,12,30,40,2,3,67,15,"134","35:39",4,2,NA,27
"327",18,"Ndamukong Suh","mia","vs CLE","W  30-24",1.5,7.5,1,3,2,0,0,"Miami Dolphins",28,16,24.3,389,502,31.4,"2,019",4,126.2,13,"53",112,22.3,12,3,3,21,16,24.3,389,350,542,64.6,33.9,"4,000",7.8,250,31,13,203,37.5,"84T",53,13,31,97.4,25,16,"24,3",389,"1,075",376.2,5.6,21.9,96,221,43,4,12,33,121,"1,005","32:38",12,3,2016,NA
"328",18,"Ndamukong Suh","mia","vs CLE","W  30-24",1.5,7.5,1,3,2,0,0,"Miami Dolphins",31,2,21.5,43,70,35,"273",3.9,136.5,1,"26",15,21.4,1,0,2,17,2,21.5,43,51,79,64.6,39.5,"544",7.4,272,4,1,31,39.2,"37",6,0,5,98.3,NA,2,"21.5",43,"154",408.5,5.3,25,12,30,40,2,3,67,15,"134","35:39",4,2,NA,27
"329",18,"Andre Branch","mia","vs CLE","W  30-24",1,3,1,1,0,0,0,"Miami Dolphins",28,16,24.3,389,502,31.4,"2,019",4,126.2,13,"53",112,22.3,12,3,3,21,16,24.3,389,350,542,64.6,33.9,"4,000",7.8,250,31,13,203,37.5,"84T",53,13,31,97.4,25,16,"24,3",389,"1,075",376.2,5.6,21.9,96,221,43,4,12,33,121,"1,005","32:38",12,3,2016,NA
"330",18,"Andre Branch","mia","vs CLE","W  30-24",1,3,1,1,0,0,0,"Miami Dolphins",31,2,21.5,43,70,35,"273",3.9,136.5,1,"26",15,21.4,1,0,2,17,2,21.5,43,51,79,64.6,39.5,"544",7.4,272,4,1,31,39.2,"37",6,0,5,98.3,NA,2,"21.5",43,"154",408.5,5.3,25,12,30,40,2,3,67,15,"134","35:39",4,2,NA,27
"331",18,"Cameron Wake","mia","vs CLE","W  30-24",1,7,1,1,1,1,0,"Miami Dolphins",28,16,24.3,389,502,31.4,"2,019",4,126.2,13,"53",112,22.3,12,3,3,21,16,24.3,389,350,542,64.6,33.9,"4,000",7.8,250,31,13,203,37.5,"84T",53,13,31,97.4,25,16,"24,3",389,"1,075",376.2,5.6,21.9,96,221,43,4,12,33,121,"1,005","32:38",12,3,2016,NA
"332",18,"Cameron Wake","mia","vs CLE","W  30-24",1,7,1,1,1,1,0,"Miami Dolphins",31,2,21.5,43,70,35,"273",3.9,136.5,1,"26",15,21.4,1,0,2,17,2,21.5,43,51,79,64.6,39.5,"544",7.4,272,4,1,31,39.2,"37",6,0,5,98.3,NA,2,"21.5",43,"154",408.5,5.3,25,12,30,40,2,3,67,15,"134","35:39",4,2,NA,27
"333",18,"Reshad Jones","mia","vs CLE","W  30-24",0.5,0.5,0,9,1,0,0,"Miami Dolphins",28,16,24.3,389,502,31.4,"2,019",4,126.2,13,"53",112,22.3,12,3,3,21,16,24.3,389,350,542,64.6,33.9,"4,000",7.8,250,31,13,203,37.5,"84T",53,13,31,97.4,25,16,"24,3",389,"1,075",376.2,5.6,21.9,96,221,43,4,12,33,121,"1,005","32:38",12,3,2016,NA
"334",18,"Reshad Jones","mia","vs CLE","W  30-24",0.5,0.5,0,9,1,0,0,"Miami Dolphins",31,2,21.5,43,70,35,"273",3.9,136.5,1,"26",15,21.4,1,0,2,17,2,21.5,43,51,79,64.6,39.5,"544",7.4,272,4,1,31,39.2,"37",6,0,5,98.3,NA,2,"21.5",43,"154",408.5,5.3,25,12,30,40,2,3,67,15,"134","35:39",4,2,NA,27
"335",18,"Isa Abdul-Quddus","mia","vs CLE","W  30-24",0,0,1,2,0,0,0,"Miami Dolphins",28,16,24.3,389,502,31.4,"2,019",4,126.2,13,"53",112,22.3,12,3,3,21,16,24.3,389,350,542,64.6,33.9,"4,000",7.8,250,31,13,203,37.5,"84T",53,13,31,97.4,25,16,"24,3",389,"1,075",376.2,5.6,21.9,96,221,43,4,12,33,121,"1,005","32:38",12,3,2016,NA
"336",18,"Isa Abdul-Quddus","mia","vs CLE","W  30-24",0,0,1,2,0,0,0,"Miami Dolphins",31,2,21.5,43,70,35,"273",3.9,136.5,1,"26",15,21.4,1,0,2,17,2,21.5,43,51,79,64.6,39.5,"544",7.4,272,4,1,31,39.2,"37",6,0,5,98.3,NA,2,"21.5",43,"154",408.5,5.3,25,12,30,40,2,3,67,15,"134","35:39",4,2,NA,27
"337",18,"Kiko Alonso","mia","vs CLE","W  30-24",0,0,0,6,2,0,0,"Miami Dolphins",28,16,24.3,389,502,31.4,"2,019",4,126.2,13,"53",112,22.3,12,3,3,21,16,24.3,389,350,542,64.6,33.9,"4,000",7.8,250,31,13,203,37.5,"84T",53,13,31,97.4,25,16,"24,3",389,"1,075",376.2,5.6,21.9,96,221,43,4,12,33,121,"1,005","32:38",12,3,2016,NA
"338",18,"Kiko Alonso","mia","vs CLE","W  30-24",0,0,0,6,2,0,0,"Miami Dolphins",31,2,21.5,43,70,35,"273",3.9,136.5,1,"26",15,21.4,1,0,2,17,2,21.5,43,51,79,64.6,39.5,"544",7.4,272,4,1,31,39.2,"37",6,0,5,98.3,NA,2,"21.5",43,"154",408.5,5.3,25,12,30,40,2,3,67,15,"134","35:39",4,2,NA,27
"339",19,"Danielle Hunter","min","@ TEN","W  25-16",1,10,1,3,0,0,1,"Minnesota Vikings",17,16,18.9,302,411,25.7,"1,748",4.3,109.2,7,"72T",94,22.9,7,2,6,12,16,18.9,302,359,561,64,35.1,"3,759",7.2,234.9,24,13,189,33.7,"72T",47,10,43,90,13,16,"18,9",302,"1,015",344.2,5.4,19.9,71,206,34,11,22,50,109,"875","29:48",18,9,2016,NA
"340",19,"Danielle Hunter","min","@ TEN","W  25-16",1,10,1,3,0,0,1,"Minnesota Vikings",6,2,15,30,45,22.5,"147",3.3,73.5,1,"13",7,15.6,0,0,3,10,2,15,30,45,77,58.4,38.5,"432",6.3,216,3,2,26,33.8,"39",4,0,7,79.1,NA,2,"15",30,"129",289.5,4.5,19.5,14,27,52,0,1,0,8,"82","30:04",6,4,NA,5
"341",19,"Linval Joseph","min","@ TEN","W  25-16",1,9,1,3,2,1,0,"Minnesota Vikings",17,16,18.9,302,411,25.7,"1,748",4.3,109.2,7,"72T",94,22.9,7,2,6,12,16,18.9,302,359,561,64,35.1,"3,759",7.2,234.9,24,13,189,33.7,"72T",47,10,43,90,13,16,"18,9",302,"1,015",344.2,5.4,19.9,71,206,34,11,22,50,109,"875","29:48",18,9,2016,NA
"342",19,"Linval Joseph","min","@ TEN","W  25-16",1,9,1,3,2,1,0,"Minnesota Vikings",6,2,15,30,45,22.5,"147",3.3,73.5,1,"13",7,15.6,0,0,3,10,2,15,30,45,77,58.4,38.5,"432",6.3,216,3,2,26,33.8,"39",4,0,7,79.1,NA,2,"15",30,"129",289.5,4.5,19.5,14,27,52,0,1,0,8,"82","30:04",6,4,NA,5
"343",19,"Anthony Barr","min","@ TEN","W  25-16",0,0,1,1,1,0,0,"Minnesota Vikings",17,16,18.9,302,411,25.7,"1,748",4.3,109.2,7,"72T",94,22.9,7,2,6,12,16,18.9,302,359,561,64,35.1,"3,759",7.2,234.9,24,13,189,33.7,"72T",47,10,43,90,13,16,"18,9",302,"1,015",344.2,5.4,19.9,71,206,34,11,22,50,109,"875","29:48",18,9,2016,NA
"344",19,"Anthony Barr","min","@ TEN","W  25-16",0,0,1,1,1,0,0,"Minnesota Vikings",6,2,15,30,45,22.5,"147",3.3,73.5,1,"13",7,15.6,0,0,3,10,2,15,30,45,77,58.4,38.5,"432",6.3,216,3,2,26,33.8,"39",4,0,7,79.1,NA,2,"15",30,"129",289.5,4.5,19.5,14,27,52,0,1,0,8,"82","30:04",6,4,NA,5
"345",19,"Everson Griffen","min","vs GB","W  17-14",1,10,2,2,0,1,0,"Minnesota Vikings",17,16,18.9,302,411,25.7,"1,748",4.3,109.2,7,"72T",94,22.9,7,2,6,12,16,18.9,302,359,561,64,35.1,"3,759",7.2,234.9,24,13,189,33.7,"72T",47,10,43,90,13,16,"18,9",302,"1,015",344.2,5.4,19.9,71,206,34,11,22,50,109,"875","29:48",18,9,2016,NA
"346",19,"Everson Griffen","min","vs GB","W  17-14",1,10,2,2,0,1,0,"Minnesota Vikings",6,2,15,30,45,22.5,"147",3.3,73.5,1,"13",7,15.6,0,0,3,10,2,15,30,45,77,58.4,38.5,"432",6.3,216,3,2,26,33.8,"39",4,0,7,79.1,NA,2,"15",30,"129",289.5,4.5,19.5,14,27,52,0,1,0,8,"82","30:04",6,4,NA,5
"347",19,"Danielle Hunter","min","vs GB","W  17-14",1,13,1,3,1,1,0,"Minnesota Vikings",17,16,18.9,302,411,25.7,"1,748",4.3,109.2,7,"72T",94,22.9,7,2,6,12,16,18.9,302,359,561,64,35.1,"3,759",7.2,234.9,24,13,189,33.7,"72T",47,10,43,90,13,16,"18,9",302,"1,015",344.2,5.4,19.9,71,206,34,11,22,50,109,"875","29:48",18,9,2016,NA
"348",19,"Danielle Hunter","min","vs GB","W  17-14",1,13,1,3,1,1,0,"Minnesota Vikings",6,2,15,30,45,22.5,"147",3.3,73.5,1,"13",7,15.6,0,0,3,10,2,15,30,45,77,58.4,38.5,"432",6.3,216,3,2,26,33.8,"39",4,0,7,79.1,NA,2,"15",30,"129",289.5,4.5,19.5,14,27,52,0,1,0,8,"82","30:04",6,4,NA,5
"349",19,"Tom Johnson","min","vs GB","W  17-14",1,2,4,1,1,0,0,"Minnesota Vikings",17,16,18.9,302,411,25.7,"1,748",4.3,109.2,7,"72T",94,22.9,7,2,6,12,16,18.9,302,359,561,64,35.1,"3,759",7.2,234.9,24,13,189,33.7,"72T",47,10,43,90,13,16,"18,9",302,"1,015",344.2,5.4,19.9,71,206,34,11,22,50,109,"875","29:48",18,9,2016,NA
"350",19,"Tom Johnson","min","vs GB","W  17-14",1,2,4,1,1,0,0,"Minnesota Vikings",6,2,15,30,45,22.5,"147",3.3,73.5,1,"13",7,15.6,0,0,3,10,2,15,30,45,77,58.4,38.5,"432",6.3,216,3,2,26,33.8,"39",4,0,7,79.1,NA,2,"15",30,"129",289.5,4.5,19.5,14,27,52,0,1,0,8,"82","30:04",6,4,NA,5
"351",19,"Linval Joseph","min","vs GB","W  17-14",1,4,1,5,1,0,0,"Minnesota Vikings",17,16,18.9,302,411,25.7,"1,748",4.3,109.2,7,"72T",94,22.9,7,2,6,12,16,18.9,302,359,561,64,35.1,"3,759",7.2,234.9,24,13,189,33.7,"72T",47,10,43,90,13,16,"18,9",302,"1,015",344.2,5.4,19.9,71,206,34,11,22,50,109,"875","29:48",18,9,2016,NA
"352",19,"Linval Joseph","min","vs GB","W  17-14",1,4,1,5,1,0,0,"Minnesota Vikings",6,2,15,30,45,22.5,"147",3.3,73.5,1,"13",7,15.6,0,0,3,10,2,15,30,45,77,58.4,38.5,"432",6.3,216,3,2,26,33.8,"39",4,0,7,79.1,NA,2,"15",30,"129",289.5,4.5,19.5,14,27,52,0,1,0,8,"82","30:04",6,4,NA,5
"353",19,"Brian Robison","min","vs GB","W  17-14",1,4,0,1,1,1,0,"Minnesota Vikings",17,16,18.9,302,411,25.7,"1,748",4.3,109.2,7,"72T",94,22.9,7,2,6,12,16,18.9,302,359,561,64,35.1,"3,759",7.2,234.9,24,13,189,33.7,"72T",47,10,43,90,13,16,"18,9",302,"1,015",344.2,5.4,19.9,71,206,34,11,22,50,109,"875","29:48",18,9,2016,NA
"354",19,"Brian Robison","min","vs GB","W  17-14",1,4,0,1,1,1,0,"Minnesota Vikings",6,2,15,30,45,22.5,"147",3.3,73.5,1,"13",7,15.6,0,0,3,10,2,15,30,45,77,58.4,38.5,"432",6.3,216,3,2,26,33.8,"39",4,0,7,79.1,NA,2,"15",30,"129",289.5,4.5,19.5,14,27,52,0,1,0,8,"82","30:04",6,4,NA,5
"355",19,"Anthony Barr","min","vs GB","W  17-14",0,0,0,1,1,0,0,"Minnesota Vikings",17,16,18.9,302,411,25.7,"1,748",4.3,109.2,7,"72T",94,22.9,7,2,6,12,16,18.9,302,359,561,64,35.1,"3,759",7.2,234.9,24,13,189,33.7,"72T",47,10,43,90,13,16,"18,9",302,"1,015",344.2,5.4,19.9,71,206,34,11,22,50,109,"875","29:48",18,9,2016,NA
"356",19,"Anthony Barr","min","vs GB","W  17-14",0,0,0,1,1,0,0,"Minnesota Vikings",6,2,15,30,45,22.5,"147",3.3,73.5,1,"13",7,15.6,0,0,3,10,2,15,30,45,77,58.4,38.5,"432",6.3,216,3,2,26,33.8,"39",4,0,7,79.1,NA,2,"15",30,"129",289.5,4.5,19.5,14,27,52,0,1,0,8,"82","30:04",6,4,NA,5
"357",19,"Everson Griffen","min","@ CAR","W  22-10",3,37,4,3,1,0,0,"Minnesota Vikings",17,16,18.9,302,411,25.7,"1,748",4.3,109.2,7,"72T",94,22.9,7,2,6,12,16,18.9,302,359,561,64,35.1,"3,759",7.2,234.9,24,13,189,33.7,"72T",47,10,43,90,13,16,"18,9",302,"1,015",344.2,5.4,19.9,71,206,34,11,22,50,109,"875","29:48",18,9,2016,NA
"358",19,"Everson Griffen","min","@ CAR","W  22-10",3,37,4,3,1,0,0,"Minnesota Vikings",6,2,15,30,45,22.5,"147",3.3,73.5,1,"13",7,15.6,0,0,3,10,2,15,30,45,77,58.4,38.5,"432",6.3,216,3,2,26,33.8,"39",4,0,7,79.1,NA,2,"15",30,"129",289.5,4.5,19.5,14,27,52,0,1,0,8,"82","30:04",6,4,NA,5
"359",19,"Anthony Barr","min","@ CAR","W  22-10",1,7,1,2,5,0,0,"Minnesota Vikings",17,16,18.9,302,411,25.7,"1,748",4.3,109.2,7,"72T",94,22.9,7,2,6,12,16,18.9,302,359,561,64,35.1,"3,759",7.2,234.9,24,13,189,33.7,"72T",47,10,43,90,13,16,"18,9",302,"1,015",344.2,5.4,19.9,71,206,34,11,22,50,109,"875","29:48",18,9,2016,NA
"360",19,"Anthony Barr","min","@ CAR","W  22-10",1,7,1,2,5,0,0,"Minnesota Vikings",6,2,15,30,45,22.5,"147",3.3,73.5,1,"13",7,15.6,0,0,3,10,2,15,30,45,77,58.4,38.5,"432",6.3,216,3,2,26,33.8,"39",4,0,7,79.1,NA,2,"15",30,"129",289.5,4.5,19.5,14,27,52,0,1,0,8,"82","30:04",6,4,NA,5
"361",19,"Danielle Hunter","min","@ CAR","W  22-10",1,5,1,1,4,0,0,"Minnesota Vikings",17,16,18.9,302,411,25.7,"1,748",4.3,109.2,7,"72T",94,22.9,7,2,6,12,16,18.9,302,359,561,64,35.1,"3,759",7.2,234.9,24,13,189,33.7,"72T",47,10,43,90,13,16,"18,9",302,"1,015",344.2,5.4,19.9,71,206,34,11,22,50,109,"875","29:48",18,9,2016,NA
"362",19,"Danielle Hunter","min","@ CAR","W  22-10",1,5,1,1,4,0,0,"Minnesota Vikings",6,2,15,30,45,22.5,"147",3.3,73.5,1,"13",7,15.6,0,0,3,10,2,15,30,45,77,58.4,38.5,"432",6.3,216,3,2,26,33.8,"39",4,0,7,79.1,NA,2,"15",30,"129",289.5,4.5,19.5,14,27,52,0,1,0,8,"82","30:04",6,4,NA,5
"363",19,"Linval Joseph","min","@ CAR","W  22-10",1,4,1,2,5,0,0,"Minnesota Vikings",17,16,18.9,302,411,25.7,"1,748",4.3,109.2,7,"72T",94,22.9,7,2,6,12,16,18.9,302,359,561,64,35.1,"3,759",7.2,234.9,24,13,189,33.7,"72T",47,10,43,90,13,16,"18,9",302,"1,015",344.2,5.4,19.9,71,206,34,11,22,50,109,"875","29:48",18,9,2016,NA
"364",19,"Linval Joseph","min","@ CAR","W  22-10",1,4,1,2,5,0,0,"Minnesota Vikings",6,2,15,30,45,22.5,"147",3.3,73.5,1,"13",7,15.6,0,0,3,10,2,15,30,45,77,58.4,38.5,"432",6.3,216,3,2,26,33.8,"39",4,0,7,79.1,NA,2,"15",30,"129",289.5,4.5,19.5,14,27,52,0,1,0,8,"82","30:04",6,4,NA,5
"365",19,"Brian Robison","min","@ CAR","W  22-10",1,5,1,2,0,0,0,"Minnesota Vikings",17,16,18.9,302,411,25.7,"1,748",4.3,109.2,7,"72T",94,22.9,7,2,6,12,16,18.9,302,359,561,64,35.1,"3,759",7.2,234.9,24,13,189,33.7,"72T",47,10,43,90,13,16,"18,9",302,"1,015",344.2,5.4,19.9,71,206,34,11,22,50,109,"875","29:48",18,9,2016,NA
