Mass	Polarity	Intensity	Start	End
628.2595215	Positive	86995.97546	4.056246596	4.356246596
628.2601929	Positive	99320.49689	4.143798723	4.443798723
628.2619629	Positive	194521.5443	0.288759903	0.588759903
628.2727051	Positive	234517.6284	5.968513347	6.268513347
628.2730713	Positive	430097.0652	5.912456497	6.212456497
628.2790527	Positive	310805.0573	3.245280166	3.545280166
628.2791138	Positive	674041.1333	3.316575211	3.616575211
628.279541	Positive	731494.1655	3.450583298	3.750583298
628.2799072	Positive	625997.1921	3.396383291	3.696383291
628.2807617	Positive	2967780.313	4.948059147	5.248059147
628.2808228	Positive	4105625.299	4.706941957	5.006941957
628.2814331	Positive	257884.3038	4.650206736	4.950206736
628.2814941	Positive	470887.4231	4.40333537	4.70333537
628.2817383	Positive	351445.2017	4.479405231	4.779405231
629.2962646	Positive	1783252.968	10.00129742	10.30129742
628.2954712	Positive	143130.8897	3.078053775	3.378053775
628.2959595	Positive	330508.1392	3.138143602	3.438143602
628.2960205	Positive	87899.4623	2.830609204	3.130609204
628.2970581	Positive	463689.7715	2.897620695	3.197620695
628.2981567	Positive	471468.3271	3.149693691	3.449693691
628.3048096	Positive	218676.8406	10.44440444	10.74440444
628.3063965	Positive	254900.0793	10.52279656	10.82279656
628.30896	Positive	175248.3771	4.42550765	4.72550765
628.3143921	Positive	69183.00117	3.530603799	3.830603799
628.3143921	Positive	156601.5876	3.569185426	3.869185426
628.3225098	Positive	62483.06933	4.762361405	5.062361405
627.8264771	Positive	150719.1865	8.159412909	8.459412909
628.3307495	Positive	55303.96024	2.781639577	3.081639577
628.3312378	Positive	95940.83222	4.525911237	4.825911237
627.824707	Positive	74309.19945	8.18975586	8.48975586
628.3317871	Positive	66906.28562	4.480305298	4.780305298
628.3337402	Positive	248861.202	3.900392821	4.200392821
628.3660278	Positive	660683.402	4.063059447	4.363059447
628.3695068	Positive	88017.19467	6.051056019	6.351056019
628.3812866	Positive	52675.91767	6.370241619	6.670241619
628.3959961	Positive	325850.1922	9.990442556	10.29044256
627.9018555	Positive	296308.5714	11.04263078	11.34263078
628.4024658	Positive	802686.8895	5.728884092	6.028884092
628.4024658	Positive	255108.3717	11.60962699	11.90962699
628.4024658	Positive	252449.6905	11.70243996	12.00243996
628.4119263	Positive	93598.53649	4.433985197	4.733985197
628.4260864	Positive	186476.9631	8.766067537	9.066067537
628.4260864	Positive	89161.3867	8.81179927	9.11179927
628.4260864	Positive	308544.7645	9.738728403	10.0387284
628.4387817	Positive	60776.92229	5.746409461	6.046409461
628.440918	Positive	1023358.67	11.41611056	11.71611056
628.4412842	Positive	214999.1482	11.24942008	11.54942008
628.4413452	Positive	1493404.553	11.29958261	11.59958261
628.4418335	Positive	159270.8964	12.36289543	12.66289543
628.4420166	Positive	1173775.022	11.38746369	11.68746369
628.4609985	Positive	282922.5732	10.47950419	10.77950419
628.4620361	Positive	2331525.297	10.77331503	11.07331503
628.4629517	Positive	1057315.356	9.719702659	10.01970266
628.470459	Positive	273317.7898	10.99021256	11.29021256
628.47052	Positive	342659.3212	11.2124843	11.5124843
628.4713745	Positive	323099.3472	11.14841499	11.44841499
628.4715576	Positive	233757.9187	11.02959351	11.32959351
628.4979858	Positive	7051902.891	11.85560862	12.15560862
628.4984131	Positive	1313241.589	10.96631229	11.26631229
628.5848999	Positive	284172.0463	9.35909662	9.65909662
628.5875244	Positive	176903.4974	9.308589524	9.608589524
628.3068848	Positive	172690.3265	10.45710974	10.75710974
628.826416	Positive	74335.24329	3.38958054	3.68958054
628.836731	Positive	136371.3335	5.733454589	6.033454589
628.8375244	Positive	109777.9443	5.752721966	6.052721966
628.3658447	Positive	67173.93034	6.612519188	6.912519188
628.3657837	Positive	103619.7728	6.581308556	6.881308556
629.0698853	Positive	477055.4641	0.195190534	0.495190534
629.0698853	Positive	273608.333	0.21647047	0.51647047
629.1472168	Positive	126006.164	3.413500092	3.713500092
629.2208252	Positive	573121.9281	6.115328316	6.415328316
629.2399292	Positive	218891.1179	2.870725222	3.170725222
629.2410278	Positive	7779696.399	2.575826767	2.875826767
629.2539673	Positive	152942.6161	3.366514304	3.666514304
629.2546387	Positive	132780.0392	2.930132047	3.230132047
629.2550659	Positive	141720.2728	3.473569042	3.773569042
629.2575073	Positive	115255.4529	2.980017037	3.280017037
629.2582397	Positive	96844.73864	3.089784459	3.389784459
629.2634277	Positive	97625.38895	2.817352141	3.117352141
629.2774048	Positive	217836.7224	5.128577822	5.428577822
629.2797241	Positive	2367274.435	5.393432046	5.693432046
629.2799072	Positive	349010.3835	5.521772993	5.821772993
629.2833252	Positive	317454.9612	5.540714668	5.840714668
629.284729	Positive	151822.1105	5.491552806	5.791552806
629.2893677	Positive	229527.6952	4.509083982	4.809083982
629.289917	Positive	89393.19696	3.888306507	4.188306507
629.2909546	Positive	197207.425	3.942286427	4.242286427
629.2954102	Positive	284270.2877	7.023826933	7.323826933
629.2960205	Positive	50750123.15	9.212373016	9.512373016
629.3162231	Positive	93684.70539	5.848714134	6.148714134
629.3270264	Positive	209901.3528	3.703772331	4.003772331
629.3445435	Positive	248121.3914	9.649008545	9.949008545
628.8508911	Positive	98273.38901	4.3765245	4.6765245
629.3666992	Positive	121705.9702	5.546994321	5.846994321
629.3699341	Positive	221962.805	6.217051334	6.517051334
629.3806763	Positive	291511.3734	10.08975102	10.38975102
629.3844604	Positive	2793753.669	10.20322469	10.50322469
629.3844604	Positive	1274782.528	10.37918542	10.67918542
629.3845825	Positive	697772.183	10.48132747	10.78132747
629.4227905	Positive	123059.3715	6.922545194	7.222545194
629.4372559	Positive	180578.8742	7.411055765	7.711055765
629.4376221	Positive	188133.4064	7.364548689	7.664548689
629.4393921	Positive	91867.5147	8.690956569	8.990956569
629.4744873	Positive	542693.6701	12.53979302	12.83979302
629.4753418	Positive	449374.5944	11.14529298	11.44529298
630.5321045	Positive	232148.5814	12.58841657	12.88841657
629.8175659	Positive	137255.4176	2.813453508	3.113453508
629.8347778	Positive	52794.40707	6.091388157	6.391388157
629.8519897	Positive	726449.4433	6.940533832	7.240533832
629.8526611	Positive	116811.7724	6.39436587	6.69436587
629.8532104	Positive	266203.4097	5.463619267	5.763619267
630.1710815	Positive	160777.8582	11.26321706	11.56321706
630.1728516	Positive	329005.9512	11.22915033	11.52915033
630.1915283	Positive	13533969.26	12.01817055	12.31817055
630.1935425	Positive	543451.5942	11.24733426	11.54733426
630.2010498	Positive	130134.7344	3.457087707	3.757087707
630.2011719	Positive	511828.5588	3.36665165	3.66665165
630.2017212	Positive	242204.8756	3.766236342	4.066236342
630.2023926	Positive	1506892.243	3.951703426	4.251703426
630.2025757	Positive	185242.016	4.268937475	4.568937475
630.2217407	Positive	220752.1689	3.329451173	3.629451173
630.2230225	Positive	413396.4678	3.164712315	3.464712315
630.2243652	Positive	194486.1512	3.439718092	3.739718092
630.2703247	Positive	126559.4807	10.00470669	10.30470669
630.2810669	Positive	227923.9627	9.117702876	9.417702876
630.2937622	Positive	124298.059	4.748495001	5.048495001
630.2950439	Positive	255880.0731	4.828299428	5.128299428
630.2959595	Positive	884227.118	3.520962217	3.820962217
630.2961426	Positive	1176435.49	3.386460179	3.686460179
630.296814	Positive	306209.0767	4.649767206	4.949767206
630.3104858	Positive	98074.22102	5.392466758	5.692466758
630.3129272	Positive	103074.3971	5.505136458	5.805136458
630.3181152	Positive	1027282.04	4.947662614	5.247662614
630.3227539	Positive	101212.9613	3.097458771	3.397458771
630.3259888	Positive	826022.3458	5.114084943	5.414084943
630.3453369	Positive	1891511.949	5.231685426	5.531685426
630.3572388	Positive	118335.5854	2.626677049	2.926677049
630.362793	Positive	190645.4113	4.11845369	4.41845369
630.3823853	Positive	92083.76868	4.674486401	4.974486401
630.4077759	Positive	74023.73657	7.532270837	7.832270837
630.416748	Positive	127612.671	10.19701688	10.49701688
630.4182739	Positive	93519.15614	10.30652346	10.60652346
630.4210205	Positive	67052.66445	9.501423363	9.801423363
630.4400024	Positive	551048.997	9.665682082	9.965682082
630.4414063	Positive	380014.1724	9.036814183	9.336814183
630.4418945	Positive	260984.9974	7.520242031	7.820242031
630.4578857	Positive	202245.4711	11.0061661	11.3061661
630.4598999	Positive	362401.1273	11.03708364	11.33708364
630.4779053	Positive	2841471.714	10.78987668	11.08987668
630.4780884	Positive	6457240.102	10.57447374	10.87447374
630.4786377	Positive	1135770.566	10.00371916	10.30371916
630.5072632	Positive	596827.797	11.40559043	11.70559043
631.0063477	Positive	1395619.703	0.155876111	0.455876111
631.1265259	Positive	183832.1518	5.465957008	5.765957008
631.1626587	Positive	174022.6708	5.545363752	5.845363752
631.1630249	Positive	452300.7791	5.686045421	5.986045421
631.1693115	Positive	473060.9402	9.183106699	9.483106699
631.1705933	Positive	134585.8993	9.226225375	9.526225375
631.1921387	Positive	5405557.381	12.01233016	12.31233016
631.1929932	Positive	324495.7467	0.306330065	0.606330065
631.2199097	Positive	80284.59733	3.278062257	3.578062257
631.2296753	Positive	2673282.976	5.607524419	5.907524419
631.230896	Positive	1066419.828	5.578419967	5.878419967
631.2315674	Positive	506689.1341	5.661804303	5.961804303
631.2548828	Positive	87286.94492	4.009857078	4.309857078
631.2561646	Positive	458166.3595	4.267164436	4.567164436
631.2565308	Positive	768226.2559	4.372717594	4.672717594
631.256958	Positive	179360.6613	4.134623375	4.434623375
631.2767944	Positive	921288.9682	3.795947759	4.095947759
631.2786865	Positive	540493.8856	3.84216389	4.14216389
631.2788086	Positive	1013479.595	3.523215908	3.823215908
631.2791138	Positive	1009585.735	3.707928484	4.007928484
631.2793579	Positive	1083768.519	3.637891137	3.937891137
631.2796021	Positive	657723.6419	3.508697625	3.808697625
631.2799072	Positive	1249176.97	3.591745254	3.891745254
631.2801514	Positive	200608.3605	3.216209516	3.516209516
631.2855225	Positive	4035603.426	3.262879474	3.562879474
631.2869873	Positive	130827.0916	2.8246438	3.1246438
631.289978	Positive	398786.1637	5.373922323	5.673922323
631.2901611	Positive	96468.98864	5.64412358	5.94412358
631.2908325	Positive	130841.3109	5.128774978	5.428774978
631.2983398	Positive	103640.4957	2.800804642	3.100804642
631.3043823	Positive	275731.1076	3.376223025	3.676223025
631.3120117	Positive	85415.27865	2.980769696	3.280769696
631.3213501	Positive	132072.5783	5.930004873	6.230004873
632.3269043	Positive	311144.8647	12.36853622	12.66853622
631.3295898	Positive	436209.9986	1.126037304	1.426037304
631.3381348	Positive	361349.967	3.804007387	4.104007387
631.3411255	Positive	287822.5484	3.722680809	4.022680809
631.3434448	Positive	164846.169	2.72616062	3.02616062
631.364563	Positive	183693.9503	4.931438141	5.231438141
631.3790283	Positive	370036.5136	10.65581578	10.95581578
631.3803101	Positive	407458.5187	5.68648669	5.98648669
631.3922729	Positive	278702.3646	6.499352874	6.799352874
631.4375	Positive	124741.1846	8.517388211	8.817388211
631.4671021	Positive	2238778.383	11.73437191	12.03437191
631.4685059	Positive	849690.0623	12.79329716	13.09329716
631.4693604	Positive	576922.0872	11.05424545	11.35424545
631.6463623	Positive	150988.0116	8.63929787	8.93929787
631.7735596	Positive	3657480.286	9.214024931	9.514024931
631.3005371	Positive	100796.4962	2.803658492	3.103658492
632.1514893	Positive	563071.4746	10.98536755	11.28536755
632.1516113	Positive	873006.3465	10.80544587	11.10544587
632.1519165	Positive	678083.0923	11.02129999	11.32129999
632.1663818	Positive	121132.911	5.511055963	5.811055963
632.1708374	Positive	114762.7702	10.38118653	10.68118653
632.1709595	Positive	125681.4669	9.844376022	10.14437602
632.171936	Positive	155875.4375	10.10101607	10.40101607
632.1890869	Positive	2068395.071	12.0222131	12.3222131
632.2123413	Positive	438763.1584	3.377760495	3.677760495
632.2175903	Positive	334032.3568	3.500863335	3.800863335
632.2181396	Positive	119653.2349	2.770315484	3.070315484
632.2332153	Positive	386081.7995	4.285415848	4.585415848
632.2333984	Positive	434625.9498	5.136014515	5.436014515
632.2540283	Positive	373049.6301	3.560954541	3.860954541
632.2541504	Positive	708588.14	6.517709466	6.817709466
632.2542725	Positive	464573.9147	3.938153864	4.238153864
632.2546997	Positive	2384147.667	6.204176023	6.504176023
632.2547607	Positive	2152498.348	6.264382281	6.564382281
632.2550659	Positive	1380860.263	5.222370532	5.522370532
632.2879028	Positive	200657.3338	5.111614924	5.411614924
632.288147	Positive	148650.6619	5.081035784	5.381035784
632.3104248	Positive	1395010.644	5.028540977	5.328540977
632.3118286	Positive	1586635.807	5.194205462	5.494205462
632.324707	Positive	213518.436	11.88712137	12.18712137
632.3249512	Positive	165884.8464	2.703573238	3.003573238
632.3256226	Positive	664365.4281	12.27183614	12.57183614
632.3614502	Positive	144291.3629	3.238251811	3.538251811
632.3625488	Positive	259287.8918	5.100644932	5.400644932
632.3630981	Positive	376281.0915	5.129709247	5.429709247
632.3639526	Positive	217563.6723	5.067507327	5.367507327
632.3798218	Positive	285063.2657	10.19664013	10.49664013
632.4000244	Positive	6090724.911	8.385424886	8.685424886
632.4000854	Positive	92798.13103	8.076479111	8.376479111
632.4336548	Positive	1166339.294	11.52381216	11.82381216
632.43396	Positive	945113.4034	11.43474033	11.73474033
632.4347534	Positive	303737.7784	11.24183938	11.54183938
632.4356689	Positive	126838.3506	9.948066769	10.24806677
632.4377441	Positive	362728.3546	10.80686361	11.10686361
632.4381714	Positive	294217.0043	10.21862926	10.51862926
632.4389038	Positive	556132.7998	10.59273682	10.89273682
632.4562988	Positive	173814.5493	8.416089056	8.716089056
632.456604	Positive	170951.3471	8.358088466	8.658088466
632.4575195	Positive	871975.7406	9.06876755	9.36876755
632.458252	Positive	293990.566	9.513543313	9.813543313
632.5237427	Positive	889136.0284	12.44493051	12.74493051
632.5241089	Positive	277481.1612	10.72628595	11.02628595
632.5241089	Positive	438274.6076	10.80627279	11.10627279
632.5245361	Positive	1719560.026	12.77939087	13.07939087
632.5813599	Positive	650123.8596	10.70913975	11.00913975
632.6588745	Positive	117470.2531	5.544736828	5.844736828
632.8516235	Positive	157850.7459	6.80329962	7.10329962
632.9336548	Positive	93616.31154	9.071778483	9.371778483
632.4363403	Positive	301647.192	10.79446379	11.09446379
633.0447998	Positive	432954.3106	0.16233829	0.46233829
633.1177979	Positive	225382.0704	4.130715269	4.430715269
633.1419678	Positive	2903399.608	5.455799555	5.755799555
633.1572266	Positive	2074453.105	6.532871961	6.832871961
633.1769409	Positive	39728692.27	5.614732445	5.914732445
633.178894	Positive	798419.3002	5.421582196	5.721582196
633.2126465	Positive	94775.95469	2.672535355	2.972535355
633.2351074	Positive	118076.7474	3.955350343	4.255350343
633.2352905	Positive	517432.1265	3.247595416	3.547595416
633.2354736	Positive	747719.1073	4.406103525	4.706103525
633.2355347	Positive	428810.8529	4.478049644	4.778049644
633.2360229	Positive	1018380.094	3.31928066	3.61928066
633.236084	Positive	740985.1816	3.449425342	3.749425342
633.236084	Positive	6258664.797	4.710942525	5.010942525
633.236145	Positive	4165001.977	4.947973771	5.247973771
633.2362671	Positive	86880.82782	3.981604397	4.281604397
633.2368164	Positive	728600.4114	3.399997441	3.699997441
633.2683105	Positive	244413.8202	5.801199413	6.101199413
633.269165	Positive	116706.2184	4.20614951	4.50614951
633.2709351	Positive	93133.69053	4.378393208	4.678393208
633.2719116	Positive	64359.88527	3.981970443	4.281970443
633.2876587	Positive	598781.8628	6.154283769	6.454283769
633.3011475	Positive	1493195.619	2.764371064	3.064371064
633.3082275	Positive	82328.29261	4.89635468	5.19635468
633.3231201	Positive	198884.6032	4.399448979	4.699448979
633.3239136	Positive	645576.2491	6.14313811	6.44313811
633.3239746	Positive	684930.4028	6.05080512	6.35080512
632.8262329	Positive	57372.74976	6.843496964	7.143496964
633.3361206	Positive	334661.7522	4.477869591	4.777869591
633.3499146	Positive	266957.2714	9.989069139	10.28906914
632.852417	Positive	159918.9345	6.805813681	7.105813681
633.3566895	Positive	62515.69303	6.844959038	7.144959038
632.8508301	Positive	79123.12608	6.775176441	7.075176441
633.3598633	Positive	250922.5668	6.195950474	6.495950474
633.3625488	Positive	122453.9479	6.716431407	7.016431407
633.3862915	Positive	5747648.612	7.662069907	7.962069907
633.3945923	Positive	100562.538	7.13665371	7.43665371
633.4088135	Positive	174363.6292	6.370616651	6.670616651
633.4109497	Positive	92381.3619	10.08829664	10.38829664
633.4128418	Positive	154597.1916	8.167522044	8.467522044
633.4291382	Positive	312123.6428	12.55378324	12.85378324
633.4302368	Positive	333576.835	12.51883968	12.81883968
634.4527588	Positive	239538.7175	11.95686074	12.25686074
633.4488525	Positive	337023.3316	12.27278854	12.57278854
633.4493408	Positive	585907.282	12.45850699	12.75850699
633.4494019	Positive	403544.2473	12.58257395	12.88257395
633.4898071	Positive	578894.2885	10.49718781	10.79718781
633.8508301	Positive	94098.91301	8.109777852	8.409777852
633.8569946	Positive	51562.44297	6.435649867	6.735649867
633.8579102	Positive	62008.03299	6.483264389	6.783264389
633.8618774	Positive	91233.09768	5.255902717	5.555902717
633.8618774	Positive	225587.2477	5.285255793	5.585255793
634.1502075	Positive	303957.0027	10.81631761	11.11631761
634.1502075	Positive	184589.7238	10.99170402	11.29170402
634.1502075	Positive	284106.4315	11.01399933	11.31399933
634.2130737	Positive	205207.5774	2.892315502	3.192315502
634.213501	Positive	108596.9057	2.926411499	3.226411499
634.2486572	Positive	146702.3495	4.894402061	5.194402061
634.2487793	Positive	338213.4985	5.166450377	5.466450377
634.2487793	Positive	1819314.348	5.288485832	5.588485832
634.2489014	Positive	2795557.849	5.386994107	5.686994107
634.2507935	Positive	1247724.707	9.214150763	9.514150763
634.2699585	Positive	726104.9136	3.383287415	3.683287415
634.2702026	Positive	2363978.383	3.785671588	4.085671588
634.2714844	Positive	445979.2273	4.023890595	4.323890595
634.305542	Positive	593918.914	3.111143718	3.411143718
634.3061523	Positive	328378.0491	10.54397517	10.84397517
634.3063354	Positive	2582906.589	9.11478189	9.41478189
634.3066406	Positive	351909.7509	4.248482595	4.548482595
634.3067017	Positive	3481016.698	8.860076844	9.160076844
634.3232422	Positive	204313.1489	2.398293057	2.698293057
634.3399048	Positive	424003.0655	4.91013408	5.21013408
634.3571777	Positive	76313.87205	6.48355736	6.78355736
634.3657837	Positive	230464.9093	4.612342494	4.912342494
634.3790894	Positive	176992.4812	9.10705814	9.40705814
634.3792114	Positive	193339.7867	9.055052104	9.355052104
634.3792114	Positive	650832.5329	9.444200917	9.744200917
634.3798828	Positive	160214.8527	9.477268548	9.777268548
634.4134521	Positive	227819.319	8.469395298	8.769395298
634.4151611	Positive	326823.7462	10.30738253	10.60738253
634.4155273	Positive	684451.6713	9.675693008	9.975693008
634.4187622	Positive	257672.5429	11.016915	11.316915
634.4187622	Positive	2607037.247	11.20228685	11.50228685
634.4516602	Positive	29649447.87	10.82120836	11.12120836
634.4850464	Positive	152725.732	10.10383084	10.40383084
634.4851685	Positive	114815.7055	9.996513398	10.2965134
634.4852905	Positive	165960.4983	9.841349513	10.14134951
634.4893799	Positive	230303.2597	10.49482298	10.79482298
634.5391846	Positive	8493563.904	12.77314311	13.07314311
634.5393066	Positive	153385.0451	9.995279637	10.29527964
634.5394287	Positive	141922.0932	10.11451114	10.41451114
634.5396729	Positive	411375.9418	10.36749911	10.66749911
634.5409546	Positive	352147.3366	10.33030241	10.63030241
634.8702393	Positive	142660.2134	5.26303708	5.56303708
635.1571655	Positive	87803.24989	3.436453194	3.736453194
635.1572266	Positive	191025.2315	3.362231066	3.662231066
635.1572876	Positive	122637.1399	6.512008299	6.812008299
635.1572876	Positive	258158.7209	6.54159853	6.84159853
635.1578979	Positive	1744568.109	3.951676479	4.251676479
635.1696167	Positive	394432.0615	0.310611971	0.610611971
635.1785889	Positive	301736.9127	3.164839582	3.464839582
635.1795654	Positive	354522.8027	3.331969169	3.631969169
635.1796265	Positive	119927.2917	3.436849129	3.736849129
635.1934204	Positive	413846.073	8.441271574	8.741271574
635.1968994	Positive	1342807.527	6.437616612	6.737616612
635.230835	Positive	262357.7294	4.465087416	4.765087416
635.2379761	Positive	145440.1678	9.441505407	9.741505407
635.2460938	Positive	69287.60163	2.869558735	3.169558735
635.2506104	Positive	168974.175	4.649861475	4.949861475
635.2512207	Positive	161882.7652	4.888978502	5.188978502
635.2512207	Positive	88482.57635	4.915072369	5.215072369
635.2513428	Positive	1593783.887	3.38017419	3.68017419
635.2515259	Positive	768921.1448	3.525656886	3.825656886
635.2516479	Positive	115775.0593	4.793603418	5.093603418
635.2521362	Positive	134376.5916	4.835145144	5.135145144
635.2527466	Positive	937981.3372	3.300531775	3.600531775
635.2625732	Positive	143033.4037	0.965467801	1.265467801
635.2628174	Positive	102222.2736	0.92232396	1.22232396
635.2682495	Positive	220792.7331	7.131169832	7.431169832
635.2698364	Positive	91504.10829	5.848413302	6.148413302
635.2762451	Positive	301264.26	10.12939789	10.42939789
635.2767334	Positive	605674.0037	3.791830798	4.091830798
635.2782593	Positive	104976.5266	3.51450855	3.81450855
635.2798462	Positive	235470.6252	3.492131596	3.792131596
636.2859497	Positive	104264.0355	4.705230826	5.005230826
635.2874756	Positive	219593.341	4.109910857	4.409910857
635.2875977	Positive	210565.0819	8.734003324	9.034003324
635.2896118	Positive	3427862.801	8.291935793	8.591935793
635.289856	Positive	222440.7934	4.189234114	4.489234114
635.2909546	Positive	180862.2254	8.478375086	8.778375086
635.3025513	Positive	360475.7867	0.425577064	0.725577064
635.3025513	Positive	116303.2755	0.457048603	0.757048603
635.3030396	Positive	124878.2542	0.564432279	0.864432279
635.3040161	Positive	683824.761	4.005488468	4.305488468
635.3162842	Positive	83848.97542	3.157894918	3.457894918
635.3168335	Positive	88651.76511	3.248844792	3.548844792
635.3178711	Positive	310126.7504	5.206887987	5.506887987
635.3366089	Positive	69014.6286	6.437900986	6.737900986
635.3380737	Positive	276548.2152	6.157678694	6.457678694
635.3383789	Positive	256430.1582	5.997956727	6.297956727
635.3482056	Positive	553075.6143	7.871882445	8.171882445
635.3503418	Positive	140442.1923	8.082031107	8.382031107
635.3742676	Positive	83645.52987	5.760140249	6.060140249
635.3748169	Positive	292909.6804	5.278095533	5.578095533
635.4327393	Positive	293811.3574	10.71059961	11.01059961
635.4329834	Positive	490096.5539	10.58045721	10.88045721
635.4334717	Positive	432876.9827	10.64636218	10.94636218
635.4342651	Positive	1281291.058	10.51182674	10.81182674
635.4624634	Positive	360251.0792	11.73887806	12.03887806
635.4628906	Positive	393227.1881	11.69003468	11.99003468
635.4628906	Positive	283828.6803	11.81761513	12.11761513
635.3469849	Positive	372811.1358	7.768496302	8.068496302
635.3473511	Positive	227237.1029	7.814531933	8.114531933
635.6883545	Positive	151346.8522	7.824661986	8.124661986
636.1953735	Positive	89751.64199	2.756672925	3.056672925
636.1958618	Positive	102503.6819	2.797352966	3.097352966
636.2129517	Positive	416010.2956	3.292365603	3.592365603
636.2146606	Positive	74533.66617	4.201874617	4.501874617
636.2299194	Positive	137461.6521	2.73499899	3.03499899
636.2472534	Positive	98961.24725	5.48374419	5.78374419
636.2473145	Positive	519991.065	4.375276438	4.675276438
636.2473755	Positive	194854.7061	4.281397905	4.581397905
636.2474365	Positive	321999.6569	6.305322908	6.605322908
636.2709351	Positive	69188.778	2.953646242	3.253646242
636.2833862	Positive	159540.6671	5.637074123	5.937074123
636.2835083	Positive	705444.3319	12.52944306	12.82944306
636.284729	Positive	118510.236	5.6631857	5.9631857
636.2853394	Positive	358478.6374	3.910465384	4.210465384
636.2855835	Positive	1295242.334	4.025325736	4.325325736
636.2858887	Positive	941438.3641	3.604736731	3.904736731
636.2866821	Positive	302180.2053	4.91797633	5.21797633
637.3047485	Positive	294312.9082	11.14117243	11.44117243
637.3047485	Positive	345723.0611	11.25707458	11.55707458
636.3035889	Positive	5835300.883	9.388812553	9.688812553
636.3040771	Positive	108731520.4	10.0001514	10.3001514
636.3144531	Positive	562424.5592	8.391799675	8.691799675
636.3200073	Positive	124598.9436	5.213291553	5.513291553
636.3205566	Positive	126630.2	3.299987827	3.599987827
636.3223267	Positive	222796.974	4.84291491	5.14291491
636.3225098	Positive	80732.21238	2.98750804	3.28750804
636.3226929	Positive	299888.7935	4.942671097	5.242671097
636.3231812	Positive	281492.2839	9.341915981	9.641915981
636.3241577	Positive	89710.98483	3.149832459	3.449832459
636.34552	Positive	144469.533	5.169017728	5.469017728
636.3492432	Positive	222294.2796	9.953166947	10.25316695
636.3509521	Positive	269593.203	10.22686527	10.52686527
636.355835	Positive	296593.5849	7.896574394	8.196574394
636.3591919	Positive	310127.3383	8.173968599	8.473968599
636.3980713	Positive	5505462.241	10.31202647	10.61202647
636.3981323	Positive	4251375.487	8.76547302	9.06547302
636.4198608	Positive	433341.7	11.42800034	11.72800034
636.4239502	Positive	801747.8656	11.74485016	12.04485016
636.4241943	Positive	284270.6865	11.30634984	11.60634984
636.4675903	Positive	217559.7208	7.363828158	7.663828158
636.4689941	Positive	467212.3647	12.25759743	12.55759743
636.4785156	Positive	1443887.656	11.66450416	11.96450416
636.5006104	Positive	390626.3831	10.31952462	10.61952462
636.5010986	Positive	955671.4219	10.19988685	10.49988685
636.5021362	Positive	491231.4849	10.37969323	10.67969323
636.5548096	Positive	6474285.279	12.5831209	12.8831209
636.3040771	Positive	356369.5728	10.51511712	10.81511712
636.303772	Positive	1651491.476	10.16222879	10.46222879
636.3040161	Positive	185570.1172	10.83406754	11.13406754
636.855896	Positive	138298.0256	6.491503513	6.791503513
636.8561401	Positive	379933.8671	6.91449873	7.21449873
637.1738281	Positive	104975.6302	2.768836419	3.068836419
637.175415	Positive	321672.1398	6.146819667	6.446819667
637.1757202	Positive	111638.7121	5.936039256	6.236039256
637.1759644	Positive	733983.7851	6.515906183	6.815906183
637.1762695	Positive	672905.3123	6.093277354	6.393277354
637.1774902	Positive	118408.3833	6.210941721	6.510941721
637.1882324	Positive	205403.8009	4.916111568	5.216111568
637.1921997	Positive	1046271.823	5.598928921	5.898928921
637.1968994	Positive	99523.53177	9.432925651	9.732925651
637.1972656	Positive	166136.3625	4.759355228	5.059355228
637.2098999	Positive	855953.735	5.229256678	5.529256678
637.2098999	Positive	1653104.511	6.200546872	6.500546872
637.2098999	Positive	376229.1349	6.475522146	6.775522146
637.210144	Positive	148579.5752	3.935501564	4.235501564
637.210144	Positive	1010561.028	6.257513286	6.557513286
637.2280884	Positive	122503.8839	2.670988986	2.970988986
637.2316284	Positive	520216.8188	10.14117891	10.44117891
637.2478638	Positive	960732.6788	3.120545287	3.420545287
637.2481079	Positive	1049781.488	3.206812279	3.506812279
637.2668457	Positive	293472.8664	4.80029429	5.10029429
637.2669678	Positive	656553.6904	4.019243089	4.319243089
637.2670898	Positive	137718.4012	5.386020996	5.686020996
637.2674561	Positive	338970.4998	5.202177408	5.502177408
637.2676392	Positive	246358.4757	4.434522075	4.734522075
637.2677612	Positive	91019.17713	2.683287758	2.983287758
637.2678223	Positive	1184346.309	5.020485852	5.320485852
637.2681885	Positive	157612.1099	4.88493205	5.18493205
637.2683716	Positive	396464.3745	4.332635961	4.632635961
637.2687988	Positive	111704.3023	4.650065371	4.950065371
637.2699585	Positive	87241.34884	2.911303451	3.211303451
637.2706909	Positive	104076.4797	2.952482102	3.252482102
637.2839966	Positive	495665.6271	7.719808754	8.019808754
637.2941895	Positive	257266.7301	4.038163293	4.338163293
637.295105	Positive	206897.7836	4.624350458	4.924350458
637.2955322	Positive	486890.2454	3.652513527	3.952513527
637.3040771	Positive	1926848.964	11.27087772	11.57087772
637.3063965	Positive	384782.44	11.30241567	11.60241567
636.8045044	Positive	125060.1267	10.64443935	10.94443935
637.3121948	Positive	90605.62672	4.813148946	5.113148946
637.3190918	Positive	187841.828	4.984174126	5.284174126
637.3325806	Positive	159611.9795	3.29306694	3.59306694
637.3474121	Positive	318686.0566	10.28641389	10.58641389
637.3512573	Positive	236187.7372	9.959195641	10.25919564
