"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"16566-29683","WR","Nelson","Agholor","6.925000190734863","4","5500","PHI@WAS","PHI","WAS","","","",""
"16566-11999","WR","Victor","Cruz","7.3","5","5500","BAL@NYG","NYG","BAL","","","",""
"16566-27457","WR","Kenny","Stills","7.4","5","5500","PIT@MIA","MIA","PIT","","","",""
"16566-27405","QB","Landry","Jones","-0.10000000149011612","2","5500","PIT@MIA","PIT","MIA","","","",""
"16566-38514","WR","Kevin","White","7.275000095367432","4","5500","JAC@CHI","CHI","JAC","IR","Ankle","",""
"16566-11500","QB","Colt","McCoy","8.819999694824219","1","5500","PHI@WAS","WAS","PHI","","","",""
"16566-32243","WR","Marquise","Goodwin","7.324999809265137","4","5500","SF@BUF","BUF","SF","","","",""
"16566-6808","QB","Matt","Moore","0.36000001430511475","1","5500","PIT@MIA","MIA","PIT","","","",""
"16566-7844","QB","Chad","Henne","0","0","5500","JAC@CHI","JAC","CHI","","","",""
"16566-11864","RB","Chris","Ivory","2.8499999046325684","2","5400","JAC@CHI","JAC","CHI","","","",""
"16566-28573","WR","Michael","Thomas","11.350000381469727","4","5400","CAR@NO","NO","CAR","","","",""
"16566-62538","WR","Cameron","Meredith","9.433333079020182","3","5400","JAC@CHI","CHI","JAC","","","",""
"16566-22163","WR","Rishard","Matthews","7.040000152587891","5","5400","CLE@TEN","TEN","CLE","","","",""
"16566-11532","TE","Dennis","Pitta","7.980000305175781","5","5400","BAL@NYG","BAL","NYG","","","",""
"16566-28694","TE","Jesse","James","7.959999847412109","5","5400","PIT@MIA","PIT","MIA","","","",""
"16566-29780","TE","Zach","Ertz","7","2","5400","PHI@WAS","PHI","WAS","","","",""
"16566-29645","RB","Javorius","Allen","3.049999952316284","2","5300","BAL@NYG","BAL","NYG","","","",""
"16566-6422","TE","Gary","Barnidge","7.219999694824219","5","5300","CLE@TEN","CLE","TEN","Q","Forearm","",""
"16566-14288","WR","Torrey","Smith","4.220000076293945","5","5300","SF@BUF","SF","BUF","","","",""
"16566-39280","RB","Derrick","Henry","4.320000076293946","5","5300","CLE@TEN","TEN","CLE","","","",""
"16566-38509","RB","Wendell","Smallwood","5.200000127156575","3","5300","PHI@WAS","PHI","WAS","","","",""
"16566-62616","RB","Zach","Zenner","4.050000190734863","2","5300","LA@DET","DET","LA","","","",""
"16566-11495","WR","Brandon","LaFell","9.980000305175782","5","5300","CIN@NE","CIN","NE","","","",""
"16566-7972","RB","Darren","Sproles","10.225000381469727","4","5300","PHI@WAS","PHI","WAS","","","",""
"16566-6681","WR","Andre","Johnson","5","5","5300","CLE@TEN","TEN","CLE","","","",""
"16566-14362","TE","Charles","Clay","5.44000015258789","5","5300","SF@BUF","BUF","SF","Q","Knee","",""
"16566-14198","QB","Christian","Ponder","0","0","5200","SF@BUF","SF","BUF","","","",""
"16566-29500","WR","Markus","Wheaton","5.033333460489909","3","5200","PIT@MIA","PIT","MIA","Q","Shoulder","",""
"16566-14905","WR","Kamar","Aiken","1.1600000381469726","5","5200","BAL@NYG","BAL","NYG","","","",""
"16566-34729","RB","Dwayne","Washington","3.7750000953674316","4","5200","LA@DET","DET","LA","Q","Ankle","",""
"16566-24891","RB","Chris","Thompson","7.55999984741211","5","5200","PHI@WAS","WAS","PHI","","","",""
"16566-25837","RB","Duke","Johnson Jr.","7.3","5","5100","CLE@TEN","CLE","TEN","","","",""
"16566-8117","WR","Danny","Amendola","5.7","5","5100","CIN@NE","NE","CIN","","","",""
"16566-47523","WR","Tajae","Sharpe","5.579999923706055","5","5100","CLE@TEN","TEN","CLE","","","",""
"16566-8803","QB","Chase","Daniel","-0.019999999552965164","2","5000","PHI@WAS","PHI","WAS","","","",""
"16566-47772","QB","Brandon","Doughty","0","0","5000","PIT@MIA","MIA","PIT","","","",""
"16566-43956","QB","David","Fales","0","0","5000","BAL@NYG","BAL","NYG","","","",""
"16566-26355","QB","Logan","Thomas","0","0","5000","BAL@NYG","NYG","BAL","","","",""
"16566-29605","QB","Matt","Barkley","0","0","5000","JAC@CHI","CHI","JAC","","","",""
"16566-22958","RB","Bobby","Rainey","7.766666412353516","3","5000","BAL@NYG","NYG","BAL","","","",""
"16566-45797","QB","Garrett","Grayson","0","1","5000","CAR@NO","NO","CAR","","","",""
"16566-26141","QB","Ryan","Nassib","6.71999979019165","1","5000","BAL@NYG","NYG","BAL","","","",""
"16566-29445","QB","Sean","Mannion","1.2400000095367432","1","5000","LA@DET","LA","DET","","","",""
"16566-54705","QB","Dustin","Vaughan","0","0","5000","PIT@MIA","PIT","MIA","","","",""
"16566-28515","QB","Cardale","Jones","0","0","5000","SF@BUF","BUF","SF","","","",""
"16566-6373","QB","Derek","Anderson","7.506666819254558","3","5000","CAR@NO","CAR","NO","","","",""
"16566-29357","RB","Kenjon","Barner","4.866666793823242","3","5000","PHI@WAS","PHI","WAS","","","",""
"16566-30253","QB","Jeff","Driskel","0","0","5000","CIN@NE","CIN","NE","","","",""
"16566-31421","QB","Zach","Mettenberger","7.028571537562779","7","5000","PIT@MIA","PIT","MIA","","","",""
"16566-40669","WR","Tyler","Boyd","4.3599998474121096","5","5000","CIN@NE","CIN","NE","","","",""
"16566-8071","QB","Dan","Orlovsky","5.519999980926514","2","5000","LA@DET","DET","LA","","","",""
"16566-44500","QB","Keith","Wenning","0","0","5000","CIN@NE","CIN","NE","","","",""
"16566-30989","RB","Kenyan","Drake","4.775000095367432","4","5000","PIT@MIA","MIA","PIT","","","",""
"16566-27801","QB","Nate","Sudfeld","0","0","5000","PHI@WAS","WAS","PHI","","","",""
"16566-8023","QB","Josh","Johnson","0","0","5000","BAL@NYG","NYG","BAL","","","",""
"16566-31170","QB","Brandon","Allen","0","0","5000","JAC@CHI","JAC","CHI","","","",""
"16566-8051","QB","Luke","McCown","6.199999809265137","2","5000","CAR@NO","NO","CAR","","","",""
"16566-70127","QB","Griffin","Neal","0","0","5000","CAR@NO","NO","CAR","","","",""
"16566-21123","TE","Larry","Donnell","5","3","5000","BAL@NYG","NYG","BAL","","","",""
"16566-7900","K","Stephen","Gostkowski","7.4","5","5000","CIN@NE","NE","CIN","","","",""
"16566-22258","RB","Travaris","Cadet","4.474999904632568","4","5000","CAR@NO","NO","CAR","","","",""
"16566-10744","K","Graham","Gano","8.2","5","5000","CAR@NO","CAR","NO","","","",""
"16566-27982","QB","Jake","Rudock","0","0","5000","LA@DET","DET","LA","","","",""
"16566-24949","QB","EJ","Manuel","0.6000000238418579","1","5000","SF@BUF","BUF","SF","","","",""
"16566-11615","QB","Joe","Webb","0.800000011920929","1","5000","CAR@NO","CAR","NO","","","",""
"16566-34459","QB","B.J.","Daniels","0.9200000166893005","4","5000","JAC@CHI","CHI","JAC","","","",""
"16566-6643","RB","Reggie","Bush","-0.05000000074505806","2","4900","SF@BUF","BUF","SF","","","",""
"16566-34295","WR","Breshad","Perriman","3.5200000762939454","5","4900","BAL@NYG","BAL","NYG","","","",""
"16566-14292","TE","Jordan","Cameron","5.333333333333333","3","4900","PIT@MIA","MIA","PIT","Q","Concussion","",""
"16566-33244","WR","Eli","Rogers","6.833333333333333","3","4900","PIT@MIA","PIT","MIA","","","",""
"16566-45723","TE","Crockett","Gillmore","4.275000095367432","4","4900","BAL@NYG","BAL","NYG","","","",""
"16566-30237","RB","Mike","Gillislee","4.3599998474121096","5","4900","SF@BUF","BUF","SF","","","",""
"16566-30261","K","Caleb","Sturgis","11.5","4","4900","PHI@WAS","PHI","WAS","","","",""
"16566-31207","TE","C.J.","Uzomah","5.340000152587891","5","4900","CIN@NE","CIN","NE","","","",""
"16566-23045","K","Justin","Tucker","10.6","5","4900","BAL@NYG","BAL","NYG","","","",""
"16566-30775","WR","Justin","Hunter","6.900000095367432","1","4900","SF@BUF","BUF","SF","","","",""
"16566-6857","RB","Justin","Forsett","6.299999872843425","3","4900","LA@DET","DET","LA","","","",""
"16566-24912","K","Dustin","Hopkins","10.6","5","4900","PHI@WAS","WAS","PHI","","","",""
"16566-24847","TE","Will","Tye","3.8","5","4900","BAL@NYG","NYG","BAL","","","",""
"16566-28202","RB","Jeremy","Langford","8.933333079020182","3","4800","JAC@CHI","CHI","JAC","O","Ankle","",""
"16566-32058","K","Chris","Boswell","6.6","5","4800","PIT@MIA","PIT","MIA","","","",""
"16566-12547","D","Pittsburgh","Steelers","5.2","5","4800","PIT@MIA","PIT","MIA","","","",""
"16566-33766","RB","Rob","Kelley","0.9666666984558105","3","4800","PHI@WAS","WAS","PHI","","","",""
"16566-12526","D","Buffalo","Bills","13.8","5","4800","SF@BUF","BUF","SF","","","",""
"16566-27134","WR","Dorial","Green-Beckham","3.950000047683716","4","4800","PHI@WAS","PHI","WAS","","","",""
"16566-28080","WR","Devin","Funchess","4.224999904632568","4","4800","CAR@NO","CAR","NO","","","",""
"16566-6522","K","Josh","Brown","9.25","4","4700","BAL@NYG","NYG","BAL","","","",""
"16566-22754","TE","Garrett","Celek","3.8","5","4700","SF@BUF","SF","BUF","","","",""
"16566-29183","RB","D.J.","Foster","1.5499999523162842","2","4700","CIN@NE","NE","CIN","","","",""
"16566-12553","D","Carolina","Panthers","7","5","4700","CAR@NO","CAR","NO","","","",""
"16566-39427","WR","Quinton","Patton","3.6400001525878904","5","4700","SF@BUF","SF","BUF","","","",""
"16566-7975","RB","Mike","Tolbert","1.4399999618530273","5","4700","CAR@NO","CAR","NO","","","",""
"16566-6810","K","Dan","Carpenter","7.2","5","4700","SF@BUF","BUF","SF","","","",""
"16566-12541","D","New England","Patriots","8.4","5","4700","CIN@NE","NE","CIN","","","",""
"16566-12534","D","Tennessee","Titans","7.4","5","4700","CLE@TEN","TEN","CLE","","","",""
"16566-6782","K","Matt","Prater","8.4","5","4700","LA@DET","DET","LA","","","",""
"16566-32564","WR","Josh","Doctson","3.799999952316284","2","4600","PHI@WAS","WAS","PHI","Q","Achilles","",""
"16566-12903","WR","Andrew","Hawkins","4.920000076293945","5","4600","CLE@TEN","CLE","TEN","","","",""
"16566-15006","RB","Shaun","Draughn","2.720000076293945","5","4600","SF@BUF","SF","BUF","","","",""
"16566-27441","RB","Damien","Williams","6.074999809265137","4","4600","PIT@MIA","MIA","PIT","","","",""
"16566-32045","TE","Vance","McDonald","7.933333079020183","3","4600","SF@BUF","SF","BUF","Q","Hip","",""
"16566-62619","K","Andrew","Franks","4.6","5","4600","PIT@MIA","MIA","PIT","","","",""
"16566-60745","K","Jason","Myers","8.75","4","4600","JAC@CHI","JAC","CHI","","","",""
"16566-33703","WR","Ryan","Grant","0.3333333333333333","3","4600","PHI@WAS","WAS","PHI","","","",""
