Id,Position,First Name,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details
16402-48482,TE,David,Morgan,0,0,4500,MIN@CAR,MIN,CAR,,
16402-7706,TE,Chase,Coffman,8.550000191,2,4500,SD@IND,IND,SD,,
16402-14369,RB,Jordan,Todman,0.550000012,4,4500,SD@IND,IND,SD,,
16402-45472,TE,Garrett,Griffin,0,0,4500,ATL@NO,NO,ATL,,
16402-14372,WR,Aldrick,Robinson,5.400000095,1,4500,ATL@NO,ATL,NO,,
16402-33531,TE,Ben,Koyack,0,0,4500,BAL@JAC,JAC,BAL,,
16402-28735,WR,Daniel,Anthrop,0,0,4500,SD@IND,IND,SD,,
16402-28126,TE,Paul,Lang,0,0,4500,PIT@PHI,PIT,PHI,,
16402-33473,WR,Chris,Brown,0,0,4500,CHI@DAL,DAL,CHI,,
16402-28131,WR,Keith,Mumphery,1.421428544,14,4500,HOU@NE,HOU,NE,,
16402-29768,RB,Patrick,Skov,0,0,4500,CLE@MIA,CLE,MIA,,
16402-11629,WR,Kyle,Williams,0,0,4500,NYJ@KC,NYJ,KC,,
16402-14358,WR,Dwayne,Harris,0,2,4500,WAS@NYG,NYG,WAS,,
16402-24882,K,Roberto,Aguayo,4.5,2,4500,LA@TB,TB,LA,,
16402-6778,TE,Anthony,Fasano,0.600000024,1,4500,OAK@TEN,TEN,OAK,,
16402-22051,TE,Orson,Charles,0,0,4500,DET@GB,DET,GB,,
16402-33488,TE,Troy,Niklas,0,1,4500,ARI@BUF,ARI,BUF,,
16402-28694,TE,Jesse,James,8,2,4500,PIT@PHI,PIT,PHI,,
16402-28144,TE,Dion,Sims,2.599999905,1,4500,CLE@MIA,MIA,CLE,,
16402-22067,TE,Adrien,Robinson,0,0,4500,NYJ@KC,NYJ,KC,,
16402-22065,TE,Rhett,Ellison,2.172727238,11,4500,MIN@CAR,MIN,CAR,,
16402-11635,WR,Marc,Mariani,0,2,4500,OAK@TEN,TEN,OAK,,
16402-6767,K,Ryan,Succop,4.5,2,4500,OAK@TEN,TEN,OAK,,
16402-14348,TE,Lee,Smith,4.400000095,1,4500,OAK@TEN,OAK,TEN,,
16402-12552,D,Washington,Redskins,2.5,2,4400,WAS@NYG,WAS,NYG,,
16402-12555,D,Baltimore,Ravens,9,2,4400,BAL@JAC,BAL,JAC,,
16402-12527,D,Chicago,Bears,5.5,2,4400,CHI@DAL,CHI,DAL,,
16402-12540,D,Minnesota,Vikings,16.5,2,4400,MIN@CAR,MIN,CAR,,
16402-12537,D,Oakland,Raiders,0.5,2,4400,OAK@TEN,OAK,TEN,,
16402-12533,D,Green Bay,Packers,6,2,4400,DET@GB,GB,DET,,
16402-12535,D,Indianapolis,Colts,0,2,4400,SD@IND,IND,SD,,
16402-12548,D,San Diego,Chargers,6.5,2,4300,SD@IND,SD,IND,,
16402-12526,D,Buffalo,Bills,7.5,2,4300,ARI@BUF,BUF,ARI,,
16402-12541,D,New England,Patriots,5.5,2,4300,HOU@NE,NE,HOU,,
16402-12529,D,Cleveland,Browns,3,2,4300,CLE@MIA,CLE,MIA,,
16402-12532,D,Detroit,Lions,4,2,4200,DET@GB,DET,GB,,
16402-12534,D,Tennessee,Titans,7,2,4200,OAK@TEN,TEN,OAK,,
16402-12554,D,Jacksonville,Jaguars,1,2,4100,BAL@JAC,JAC,BAL,,
16402-12542,D,New Orleans,Saints,4,2,4100,ATL@NO,NO,ATL,,
16402-12549,D,San Francisco,49ers,11.5,2,4000,SF@SEA,SF,SEA,,
16402-12525,D,Atlanta,Falcons,0.5,2,4000,ATL@NO,ATL,NO,,
