"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"16403-12550","D","Seattle","Seahawks","9","2","5400","SF@SEA","SEA","SF","","","",""
"16403-22163","WR","Rishard","Matthews","5.050000190734863","2","5400","OAK@TEN","TEN","OAK","","","",""
"16403-22113","RB","Alfred","Morris","5.099999904632568","2","5400","CHI@DAL","DAL","CHI","","","",""
"16403-54608","RB","Jerick","McKinnon","1","2","5300","MIN@CAR","MIN","CAR","","","",""
"16403-39580","RB","Devontae","Booker","2.200000047683716","2","5300","DEN@CIN","DEN","CIN","","","",""
"16403-16923","TE","Austin","Seferian-Jenkins","5.949999809265137","2","5300","LA@TB","TB","LA","","","",""
"16403-32243","WR","Marquise","Goodwin","18.200000762939453","1","5300","ARI@BUF","BUF","ARI","","","",""
"16403-7953","WR","Vincent","Jackson","4.599999904632568","2","5300","LA@TB","TB","LA","","","",""
"16403-42142","RB","Jordan","Howard","4.099999904632568","1","5300","CHI@DAL","CHI","DAL","","","",""
"16403-14336","RB","Jacquizz","Rodgers","2.9000000953674316","1","5300","LA@TB","TB","LA","","","",""
"16403-14198","QB","Christian","Ponder","0","0","5200","SF@SEA","SF","SEA","","","",""
"16403-14245","RB","Shane","Vereen","6.849999904632568","2","5200","WAS@NYG","NYG","WAS","","","",""
"16403-27457","WR","Kenny","Stills","6.5","2","5200","CLE@MIA","MIA","CLE","","","",""
"16403-54741","WR","Seth","Roberts","6.449999809265137","2","5200","OAK@TEN","OAK","TEN","","","",""
"16403-54687","RB","Charcandrick","West","6.050000190734863","2","5200","NYJ@KC","KC","NYJ","","","",""
"16403-54607","RB","Terrance","West","5.5","2","5200","BAL@JAC","BAL","JAC","","","",""
"16403-62616","RB","Zach","Zenner","2.0250000953674316","4","5200","DET@GB","DET","GB","","","",""
"16403-11512","TE","Jimmy","Graham","3.6500000953674316","2","5200","SF@SEA","SEA","SF","","","",""
"16403-8050","TE","Zach","Miller","4.099999904632568","2","5200","CHI@DAL","CHI","DAL","","","",""
"16403-14645","WR","Dontrelle","Inman","1.149999976158142","2","5200","SD@IND","SD","IND","","","",""
"16403-7972","RB","Darren","Sproles","5.199999809265137","2","5200","PIT@PHI","PHI","PIT","","","",""
"16403-21123","TE","Larry","Donnell","6.199999809265137","2","5200","WAS@NYG","NYG","WAS","","","",""
"16403-22219","WR","Jermaine","Kearse","5.150000095367432","2","5200","SF@SEA","SEA","SF","","","",""
"16403-6742","TE","Brent","Celek","0.800000011920929","2","5200","PIT@PHI","PHI","PIT","","","",""
"16403-29685","WR","Robert","Woods","2.75","2","5100","ARI@BUF","BUF","ARI","","","",""
"16403-14237","TE","Kyle","Rudolph","9.550000190734863","2","5100","MIN@CAR","MIN","CAR","","","",""
"16403-34295","WR","Breshad","Perriman","4.099999904632568","2","5100","BAL@JAC","BAL","JAC","","","",""
"16403-25837","RB","Duke","Johnson Jr.","7.050000190734863","2","5100","CLE@MIA","CLE","MIA","","","",""
"16403-12546","D","Arizona","Cardinals","14.5","2","5100","ARI@BUF","ARI","BUF","","","",""
"16403-22288","WR","Cole","Beasley","10.25","2","5100","CHI@DAL","DAL","CHI","","","",""
"16403-11609","RB","James","Starks","2.0999999046325684","2","5100","DET@GB","GB","DET","","","",""
"16403-6724","K","Steven","Hauschka","4.5","2","5100","SF@SEA","SEA","SF","","","",""
"16403-22048","RB","Robert","Turbin","4.949999809265137","2","5100","SD@IND","IND","SD","","","",""
"16403-24891","RB","Chris","Thompson","9.100000381469727","2","5100","WAS@NYG","WAS","NYG","","","",""
"16403-8803","QB","Chase","Daniel","-0.019999999552965164","2","5000","PIT@PHI","PHI","PIT","","","",""
"16403-32514","QB","Trevone","Boykin","0","0","5000","SF@SEA","SEA","SF","","","",""
"16403-6566","RB","Chris","Johnson","5.800000190734863","2","5000","ARI@BUF","ARI","BUF","","","",""
"16403-70446","QB","Joe","Callahan","0","0","5000","DET@GB","GB","DET","","","",""
"16403-21957","WR","Kendall","Wright","7.85","10","5000","OAK@TEN","TEN","OAK","Q","Hamstring","",""
"16403-28163","QB","Connor","Cook","0","0","5000","OAK@TEN","OAK","TEN","","","",""
"16403-70464","QB","Josh","Woodrum","0","0","5000","SD@IND","IND","SD","","","",""
"16403-47772","QB","Brandon","Doughty","0","0","5000","CLE@MIA","MIA","CLE","","","",""
"16403-43956","QB","David","Fales","0","0","5000","BAL@JAC","BAL","JAC","","","",""
"16403-26355","QB","Logan","Thomas","0","0","5000","WAS@NYG","NYG","WAS","","","",""
